user_id,age,gender,country,postal_code,traffic_source
49882,68,F,Germany,4552,Search
78883,19,F,Germany,4319,Search
22035,36,F,Germany,4319,Search
13882,15,F,Germany,8371,Search
87820,23,M,Germany,4838,Search
91080,28,F,Germany,4838,Organic
75497,18,M,Germany,9337,Organic
52210,54,M,Germany,9337,Search
39393,42,M,Germany,9337,Search
44592,60,F,Germany,9337,Search
52436,13,F,Germany,9212,Search
48213,57,M,Germany,9212,Search
92158,34,M,Germany,4668,Search
90084,66,M,Germany,4668,Search
9328,21,M,Germany,4668,Organic
30861,38,F,Germany,4668,Search
53141,53,M,Germany,4668,Search
27880,14,M,Germany,4668,Search
36197,66,M,Germany,4668,Organic
59067,60,M,Germany,4808,Search
19164,23,F,Germany,4808,Search
74003,16,M,Germany,4808,Organic
47610,57,F,Germany,4808,Search
95665,25,F,Germany,4808,Search
52462,36,M,Germany,9116,Search
28201,39,F,Germany,9116,Search
35558,30,M,Germany,9116,Search
74309,27,F,Germany,9114,Search
17547,63,M,Germany,9114,Search
98248,44,F,Germany,9125,Search
54869,15,F,Germany,9125,Search
11273,46,M,Germany,9125,Facebook
23260,25,M,Germany,9125,Email
99583,59,M,Germany,9125,Organic
82222,21,F,Germany,9648,Display
34313,58,M,Germany,9648,Search
86932,38,F,Germany,9648,Organic
91078,60,M,Germany,4758,Search
12589,19,F,Germany,4758,Organic
70219,34,M,Germany,4720,Search
98312,26,F,Germany,4720,Search
36587,58,F,Germany,9599,Search
31183,21,F,Germany,9599,Email
21094,58,F,Germany,9599,Organic
8710,64,F,Germany,1640,Search
58530,41,M,Germany,1640,Display
84182,52,M,Germany,1156,Search
96859,14,F,Germany,1156,Facebook
33312,26,M,Germany,1156,Organic
57586,26,F,Germany,1156,Search
53696,61,F,Germany,1156,Search
37448,18,M,Germany,1156,Organic
39371,22,F,Germany,1561,Search
8396,15,M,Germany,1705,Search
30745,54,F,Germany,1705,Display
60442,55,M,Germany,1705,Search
93384,54,F,Germany,1705,Organic
92813,37,F,Germany,1705,Search
47590,30,F,Germany,1445,Organic
49005,55,M,Germany,1445,Search
32907,57,F,Germany,1445,Search
25048,55,F,Germany,1139,Search
21112,67,F,Germany,1139,Search
90338,48,F,Germany,1139,Organic
83651,47,M,Germany,1139,Search
47055,17,F,Germany,1159,Search
77516,49,M,Germany,1067,Search
66426,39,F,Germany,1067,Search
86543,45,F,Germany,1067,Display
31829,46,M,Germany,1069,Search
47166,16,F,Germany,1069,Search
36825,41,F,Germany,1069,Display
10233,43,M,Germany,1069,Organic
51674,70,M,Germany,1109,Organic
84443,60,F,Germany,1109,Search
4895,27,F,Germany,1109,Organic
68308,67,M,Germany,1109,Email
74615,38,M,Germany,1109,Search
21451,62,M,Germany,1109,Search
50238,48,M,Germany,1257,Display
39957,26,M,Germany,1257,Organic
65116,60,M,Germany,1257,Email
34906,44,M,Germany,1099,Search
48714,12,M,Germany,1099,Search
2006,14,F,Germany,1099,Email
69015,37,M,Germany,1809,Search
92136,65,F,Germany,1809,Organic
17830,46,F,Germany,1259,Organic
74350,23,F,Germany,1259,Search
32850,70,M,Germany,1326,Search
38823,51,F,Germany,1326,Facebook
24536,47,F,Germany,1328,Facebook
39242,33,F,Germany,1328,Search
55995,68,F,Germany,1454,Search
42491,68,M,Germany,1454,Organic
15279,42,F,Germany,1454,Email
14843,42,F,Germany,1454,Search
13120,58,F,Germany,1796,Search
96316,50,M,Germany,1796,Search
84231,34,M,Germany,1796,Search
2483,21,M,Germany,1796,Search
35499,63,M,Germany,1877,Search
64145,42,M,Germany,1877,Facebook
64378,62,F,Germany,1877,Search
12205,55,F,Germany,1877,Search
67530,70,M,Germany,2977,Search
87390,64,F,Germany,2977,Organic
40362,12,M,Germany,2977,Search
14007,21,F,Germany,2625,Email
37342,21,F,Germany,2625,Search
99392,63,F,Germany,2625,Search
85999,26,M,Germany,2625,Organic
76288,20,F,Germany,2625,Search
63922,34,F,Germany,2625,Search
4235,68,M,Germany,2625,Search
25487,69,F,Germany,2943,Search
42381,46,F,Germany,2943,Search
63279,21,M,Germany,2943,Facebook
64974,55,F,Germany,2708,Search
74574,26,M,Germany,2708,Search
55317,56,F,Germany,2763,Search
74373,46,M,Germany,2827,Search
82813,38,F,Germany,38855,Organic
7283,17,M,Germany,38855,Search
74680,47,F,Germany,38855,Search
66879,57,M,Germany,38855,Search
54583,58,F,Germany,38889,Search
91535,58,M,Germany,38889,Search
16982,27,M,Germany,38820,Search
76491,69,M,Germany,29410,Facebook
59092,46,M,Germany,29410,Display
19579,58,F,Germany,29410,Organic
48311,58,M,Germany,6484,Search
5470,27,M,Germany,6484,Search
73234,14,M,Germany,6484,Organic
25875,61,M,Germany,6484,Search
90292,17,M,Germany,6526,Search
6694,21,M,Germany,6526,Organic
64064,51,M,Germany,6526,Organic
98963,43,M,Germany,6526,Search
10505,48,F,Germany,39387,Search
94571,51,F,Germany,39387,Search
97894,28,F,Germany,39387,Organic
410,45,F,Germany,39387,Search
66430,47,M,Germany,39387,Search
33745,66,M,Germany,39387,Search
38680,23,F,Germany,39638,Organic
92684,47,M,Germany,39638,Search
40956,16,M,Germany,6449,Search
24761,48,F,Germany,6449,Search
85198,47,F,Germany,39116,Search
60974,70,F,Germany,39116,Display
90215,47,F,Germany,39116,Search
14899,30,M,Germany,39116,Search
14158,49,M,Germany,39116,Display
27796,49,M,Germany,39116,Search
57520,68,M,Germany,39116,Search
88996,67,F,Germany,6295,Search
31231,65,F,Germany,6295,Search
33432,46,F,Germany,6268,Display
23215,12,M,Germany,6268,Search
91590,40,F,Germany,6268,Search
78541,35,M,Germany,6268,Display
5281,39,M,Germany,6268,Search
20572,18,F,Germany,39128,Organic
8162,30,M,Germany,39128,Organic
759,25,F,Germany,39326,Organic
43143,40,M,Germany,39326,Search
75058,70,M,Germany,39122,Search
63106,20,F,Germany,39122,Search
2487,36,F,Germany,39126,Search
13651,31,F,Germany,39126,Search
31058,54,M,Germany,39126,Search
78779,53,M,Germany,39114,Search
66541,27,M,Germany,39114,Search
111,60,F,Germany,39114,Search
47084,36,F,Germany,39218,Display
49396,17,F,Germany,39218,Display
78813,26,M,Germany,39218,Search
3160,61,F,Germany,6406,Organic
85093,29,F,Germany,6406,Display
48231,65,M,Germany,6406,Search
30749,34,F,Germany,6406,Search
82030,37,M,Germany,6406,Organic
13320,65,F,Germany,6406,Email
23072,33,F,Germany,6618,Search
91133,36,M,Germany,6618,Search
25757,21,F,Germany,6618,Search
39015,60,F,Germany,6618,Email
32891,36,M,Germany,39288,Search
76524,50,M,Germany,39288,Search
89386,32,F,Germany,39288,Search
97288,36,F,Germany,39288,Search
18859,63,F,Germany,6193,Search
13887,22,M,Germany,6193,Search
35862,67,F,Germany,6120,Search
17727,41,M,Germany,6667,Search
70246,49,F,Germany,6667,Search
25335,42,F,Germany,6667,Search
49848,39,F,Germany,6217,Search
29000,21,F,Germany,6217,Search
62635,21,F,Germany,6217,Search
71855,36,F,Germany,6217,Search
37918,26,M,Germany,6118,Search
98915,62,F,Germany,6118,Search
39777,51,M,Germany,6118,Search
14313,59,M,Germany,6132,Email
39429,68,F,Germany,6132,Search
87043,70,M,Germany,6112,Display
44511,70,M,Germany,6112,Search
91632,64,M,Germany,6112,Search
85043,12,M,Germany,6116,Email
28585,41,M,Germany,6116,Facebook
59208,61,F,Germany,6116,Search
89876,67,M,Germany,6116,Organic
34229,64,M,Germany,6712,Search
55844,27,F,Germany,6712,Search
89365,33,F,Germany,6712,Search
45847,69,F,Germany,6712,Display
48108,13,M,Germany,6712,Search
16990,43,F,Germany,6712,Search
75148,22,M,Germany,6847,Search
56651,55,F,Germany,6847,Search
28444,38,F,Germany,6886,Search
93011,53,F,Germany,6886,Search
51736,62,F,Germany,6886,Search
32179,70,F,Germany,6886,Organic
68717,27,F,Germany,6886,Search
96935,63,M,Germany,6886,Organic
96044,28,F,Germany,6886,Search
75415,64,M,Japan,360-0843,Organic
25569,40,M,Japan,360-0843,Search
45129,30,F,Japan,360-0843,Search
85274,43,F,Japan,358-0026,Search
48554,28,F,Japan,358-0014,Search
70877,18,M,Japan,358-0014,Search
15200,62,F,Japan,358-0014,Search
92977,50,M,Japan,358-0013,Search
97271,38,M,Japan,358-0013,Facebook
26349,59,M,Japan,350-1335,Search
82573,26,M,Japan,350-1335,Search
44984,17,M,Japan,358-0011,Search
57590,61,M,Japan,350-1305,Search
36230,20,F,Japan,350-1305,Search
96942,65,M,Japan,350-1305,Organic
524,19,F,Japan,350-1317,Search
21762,41,M,Japan,350-1101,Search
17570,38,F,Japan,350-1101,Email
17320,70,F,Japan,350-1101,Search
32543,38,M,Japan,359-1145,Search
89342,62,F,Japan,359-1142,Search
91914,28,M,Japan,350-1312,Search
49873,69,F,Japan,350-1312,Search
69211,51,M,Japan,359-0001,Search
20060,13,M,Japan,359-0042,Search
24302,23,M,Japan,359-0042,Search
50147,64,M,Japan,350-1151,Email
58815,16,F,Japan,350-1151,Search
17804,21,F,Japan,350-1151,Search
41717,38,M,Japan,359-0025,Search
56386,36,F,Japan,359-0025,Search
80103,57,F,Japan,356-0051,Search
66498,66,M,Japan,354-0045,Search
75521,31,M,Japan,354-0045,Search
90336,47,F,Japan,359-0024,Search
12513,43,M,Japan,359-0024,Organic
63302,38,M,Japan,354-0044,Search
36099,47,M,Japan,359-0011,Organic
92975,54,F,Japan,363-0027,Search
38885,52,F,Japan,363-0027,Display
22548,20,M,Japan,354-0041,Display
3217,46,M,Japan,354-0021,Organic
50009,33,M,Japan,354-0021,Search
36248,64,F,Japan,354-0021,Search
13330,17,M,Japan,352-0004,Organic
31936,62,F,Japan,352-0004,Facebook
82439,37,M,Japan,354-0011,Search
3594,54,M,Japan,352-0011,Email
50037,16,F,Japan,353-0007,Search
10173,65,M,Japan,353-0007,Organic
25125,47,F,Japan,331-0047,Facebook
5374,28,M,Japan,362-0001,Search
43878,70,F,Japan,362-0001,Organic
65229,60,M,Japan,353-0002,Search
55076,51,F,Japan,351-0023,Organic
837,69,F,Japan,351-0023,Organic
53285,48,F,Japan,351-0023,Email
76056,53,M,Japan,331-0052,Organic
46278,29,M,Japan,331-0052,Search
50975,70,F,Japan,331-0052,Search
64107,15,F,Japan,351-0031,Display
51087,48,M,Japan,351-0007,Search
78343,39,F,Japan,330-0856,Search
75851,45,M,Japan,330-0856,Organic
62804,22,M,Japan,330-0856,Search
11310,45,M,Japan,330-0856,Organic
44296,42,M,Japan,331-0823,Search
15756,54,M,Japan,362-0011,Organic
37070,24,M,Japan,351-0005,Search
467,14,F,Japan,351-0104,Search
76395,63,M,Japan,331-0811,Organic
38257,24,F,Japan,331-0811,Search
52987,13,M,Japan,331-0811,Search
96081,55,F,Japan,331-0812,Search
7569,18,F,Japan,331-0812,Search
41795,69,F,Japan,330-0852,Search
4735,16,M,Japan,338-0003,Search
54053,61,F,Japan,362-0021,Search
22923,38,F,Japan,362-0021,Search
43685,64,F,Japan,362-0021,Search
94300,54,M,Japan,338-0837,Search
62291,31,M,Japan,338-0837,Organic
13181,54,F,Japan,338-0837,Organic
62962,54,F,Japan,338-0001,Search
58931,67,M,Japan,338-0001,Organic
79858,35,M,Japan,338-0001,Search
2570,59,F,Japan,362-0806,Search
5419,67,F,Japan,362-0806,Search
32136,26,F,Japan,338-0832,Organic
81669,26,M,Japan,338-0002,Search
61138,60,F,Japan,351-0111,Search
60012,56,F,Japan,351-0111,Search
98526,21,F,Japan,351-0111,Search
37498,56,M,Japan,335-0031,Search
31317,51,M,Japan,335-0031,Search
45805,43,M,Japan,335-0031,Search
12728,26,M,Japan,337-0051,Search
10260,36,M,Japan,337-0051,Organic
78535,57,F,Japan,337-0051,Organic
44108,36,F,Japan,336-0021,Search
71662,34,F,Japan,330-0061,Search
55605,19,F,Japan,330-0061,Search
45292,50,F,Japan,330-0061,Search
14879,54,M,Japan,335-0034,Search
48778,65,F,Japan,337-0053,Search
93056,51,M,Japan,330-0064,Search
49013,41,F,Japan,336-0026,Search
1382,41,M,Japan,336-0026,Search
20202,52,F,Japan,336-0026,Display
16831,63,F,Japan,335-0021,Search
98277,43,F,Japan,335-0021,Organic
83406,13,M,Japan,335-0005,Search
21452,41,M,Japan,335-0005,Search
22068,65,M,Japan,336-0017,Search
16561,70,M,Japan,336-0931,Search
3037,54,M,Japan,349-0101,Search
23605,41,M,Japan,349-0101,Email
76982,66,M,Japan,335-0022,Search
65161,35,M,Japan,335-0001,Organic
66396,54,F,Japan,335-0001,Search
55522,13,F,Japan,336-0015,Search
31531,27,M,Japan,336-0015,Search
42550,34,M,Japan,336-0932,Search
75894,14,F,Japan,336-0932,Organic
77521,39,F,Japan,336-0932,Search
99172,48,M,Japan,336-0932,Search
60795,27,F,Japan,336-0042,Organic
97133,24,F,Japan,336-0042,Search
86891,21,F,Japan,336-0042,Email
58039,45,M,Japan,335-0004,Search
54350,49,M,Japan,335-0004,Search
86389,32,M,Japan,335-0004,Search
42438,16,M,Japan,333-0866,Search
13269,54,F,Japan,333-0866,Search
43461,43,M,Japan,333-0866,Search
64585,69,M,Japan,333-0866,Search
29674,12,F,Japan,335-0003,Search
19638,45,F,Japan,335-0003,Facebook
45566,55,M,Japan,335-0003,Search
52971,47,F,Japan,332-0034,Email
86252,65,M,Japan,332-0035,Organic
66529,33,F,Japan,333-0834,Search
43911,56,F,Japan,333-0834,Search
20736,22,F,Japan,333-0844,Search
43241,33,F,Japan,332-0031,Email
94758,15,M,Japan,332-0031,Facebook
46780,13,F,Japan,336-0967,Organic
44200,53,F,Japan,334-0005,Organic
32126,39,F,Japan,332-0011,Search
65876,26,M,Japan,332-0011,Organic
82656,13,F,Japan,332-0011,Search
95064,41,F,Japan,332-0011,Search
63492,26,M,Japan,334-0013,Search
30269,34,M,Japan,332-0003,Organic
77788,42,F,Japan,332-0003,Organic
43738,61,F,Japan,334-0063,Organic
63370,30,M,Japan,334-0057,Search
13640,37,F,Japan,334-0057,Email
59837,19,F,Japan,334-0057,Search
76848,54,F,Japan,343-0851,Facebook
46981,16,M,Japan,343-0851,Search
9266,68,M,Japan,343-0844,Search
31882,69,M,Japan,343-0002,Organic
8729,58,M,Japan,343-0845,Search
86050,50,F,Japan,340-0035,Organic
88327,46,F,Japan,340-0034,Display
20909,13,M,Japan,343-0023,Search
84754,25,M,Japan,343-0023,Search
8995,37,F,Japan,343-0023,Search
74433,46,F,Japan,343-0023,Search
71770,20,F,Japan,340-0022,Search
91980,34,M,Japan,340-0022,Facebook
86352,39,F,Japan,340-0022,Search
23510,29,F,Japan,340-0013,Search
75611,51,M,Japan,340-0013,Search
98058,20,M,Japan,343-0827,Search
84479,67,F,Japan,340-0002,Search
52366,50,M,Japan,340-0002,Display
93173,35,F,Japan,340-0002,Organic
70796,54,F,Japan,343-0828,Search
71117,18,M,Japan,343-0828,Search
48506,55,M,Japan,343-0828,Organic
53994,24,F,Japan,340-0003,Organic
87081,32,M,Japan,341-0003,Organic
7865,50,F,Japan,341-0003,Organic
31828,45,M,Japan,341-0044,Search
42234,47,F,Japan,341-0044,Search
70735,27,M,Brasil,89900-000,Search
94224,15,M,Brasil,89900-000,Organic
16676,24,M,Brasil,89900-000,Search
76121,14,M,Brasil,89900-000,Organic
61449,62,M,Brasil,89900-000,Search
51378,13,F,Brasil,89900-000,Search
17282,62,F,Brasil,89900-000,Search
27397,33,F,Brasil,89900-000,Search
31800,12,F,Brasil,89900-000,Search
40027,41,M,Brasil,89900-000,Search
46425,40,F,Brasil,89900-000,Search
94773,33,M,Brasil,89900-000,Search
98509,38,M,Brasil,89820-000,Email
47609,66,M,Brasil,89820-000,Search
14045,19,F,Brasil,89820-000,Search
6904,61,M,Brasil,89820-000,Search
69129,25,M,Brasil,89820-000,Search
19920,31,M,Brasil,89820-000,Search
55944,31,M,Brasil,89820-000,Search
16289,40,M,Brasil,89820-000,Search
36001,68,M,Brasil,89820-000,Search
73513,46,F,Brasil,89820-000,Search
10891,58,M,Brasil,89700-000,Search
53094,12,M,Brasil,89700-000,Search
23907,57,M,Brasil,89700-000,Organic
18849,40,F,Brasil,89700-000,Organic
16273,19,F,Brasil,89700-000,Search
12725,14,F,Brasil,89700-000,Search
62130,21,M,Brasil,89700-000,Search
93813,68,M,Brasil,89700-000,Search
52213,32,F,Brasil,89700-000,Search
5577,24,F,Brasil,89700-000,Search
7873,16,F,Brasil,89700-000,Search
52779,24,F,Brasil,89700-000,Search
91677,65,F,Brasil,89700-000,Search
20573,31,F,Brasil,89700-000,Search
65448,22,M,Brasil,89620-000,Facebook
59001,13,F,Brasil,89620-000,Search
62206,39,M,Brasil,89620-000,Search
47135,69,M,Brasil,89620-000,Search
14656,12,M,Brasil,89620-000,Facebook
19137,21,M,Brasil,89620-000,Search
92890,50,F,Brasil,89560-000,Search
14456,65,M,Brasil,89560-000,Organic
49606,43,M,Brasil,89560-000,Facebook
59957,52,M,Brasil,89560-000,Search
32715,51,M,Brasil,89560-000,Search
1714,67,M,Brasil,89560-000,Search
40596,13,M,Brasil,89560-000,Search
63550,62,F,Brasil,89560-000,Search
33934,25,F,Brasil,89560-000,Search
38361,32,M,Brasil,89560-000,Search
38805,58,M,Brasil,89560-000,Search
5293,25,M,Brasil,89400-000,Organic
81946,39,F,Brasil,89400-000,Display
80994,35,F,Brasil,89400-000,Display
74755,32,F,Brasil,89400-000,Display
38909,28,M,Brasil,89400-000,Search
92901,17,F,Brasil,89400-000,Search
32172,45,F,Brasil,89400-000,Search
40114,63,M,Brasil,89400-000,Search
61227,25,M,Brasil,89400-000,Search
1820,67,F,Brasil,89400-000,Search
68467,20,M,Brasil,89400-000,Search
88437,53,F,Brasil,89400-000,Search
47189,46,M,Brasil,89520-000,Organic
65283,35,F,Brasil,89520-000,Search
39599,49,F,Brasil,89520-000,Display
45293,61,F,Brasil,89520-000,Search
83774,63,F,Brasil,89520-000,Search
87564,59,M,Brasil,89520-000,Search
76197,32,F,Brasil,89520-000,Organic
37024,48,M,Brasil,89520-000,Search
43221,12,M,Brasil,89520-000,Organic
11274,21,M,Brasil,89460-000,Email
18944,30,M,Brasil,89460-000,Organic
83839,38,M,Brasil,89460-000,Search
12652,48,M,Brasil,89460-000,Search
44691,54,F,Brasil,89460-000,Search
66891,28,M,Brasil,89460-000,Search
70428,19,F,Brasil,89460-000,Search
11411,52,F,Brasil,89460-000,Search
22139,60,M,Brasil,89460-000,Search
95042,43,F,Brasil,89460-000,Search
49459,31,F,Brasil,89300-000,Search
70835,50,M,Brasil,89300-000,Search
69917,64,F,Brasil,89300-000,Search
93903,54,F,Brasil,89300-000,Search
82114,42,M,Brasil,89300-000,Facebook
19551,61,F,Brasil,89300-000,Search
57727,40,M,Brasil,89300-000,Organic
5476,40,F,Brasil,89300-000,Search
92361,66,F,Brasil,89300-000,Search
5616,15,M,Brasil,89300-000,Search
83630,54,F,Brasil,89300-000,Search
5455,33,F,Brasil,89295-000,Search
98122,64,F,Brasil,89295-000,Organic
2276,31,F,Brasil,89295-000,Facebook
22637,40,F,Brasil,88900-000,Search
80876,49,M,Brasil,88900-000,Search
32102,54,M,Brasil,88900-000,Organic
94109,59,F,Brasil,88900-000,Display
61594,46,F,Brasil,88900-000,Search
94874,16,F,Brasil,88900-000,Search
10277,29,M,Brasil,88900-000,Search
55452,69,M,Brasil,88900-000,Organic
17422,19,M,Brasil,88900-000,Search
91449,70,M,Brasil,88900-000,Organic
73783,26,M,Brasil,88900-000,Search
8089,62,F,Brasil,88900-000,Search
85040,27,M,Brasil,88900-000,Email
77333,14,M,Brasil,88900-000,Search
62208,19,M,Brasil,88820-000,Search
97608,57,M,Brasil,88820-000,Search
38274,28,M,Brasil,88820-000,Search
42323,63,F,Brasil,88820-000,Search
88862,26,M,Brasil,88820-000,Organic
82510,19,F,Brasil,88820-000,Search
72972,16,F,Brasil,88820-000,Search
3317,67,F,Brasil,88820-000,Search
72457,70,M,Brasil,88820-000,Search
75203,31,M,Brasil,88820-000,Organic
27859,21,F,Brasil,88820-000,Search
77973,64,M,Brasil,88820-000,Search
15629,69,M,Brasil,88820-000,Search
46684,58,F,Brasil,88820-000,Search
76162,49,M,Brasil,88820-000,Search
5173,39,M,Brasil,88820-000,Search
45691,52,F,Brasil,89120-000,Search
36553,58,M,Brasil,89120-000,Search
49737,23,M,Brasil,89120-000,Search
28698,34,F,Brasil,89120-000,Email
18168,29,F,Brasil,89120-000,Search
59910,54,M,Brasil,89120-000,Search
61531,27,M,Brasil,89120-000,Organic
35713,68,F,Brasil,89120-000,Search
67090,36,F,Brasil,89120-000,Organic
64200,34,M,Brasil,89120-000,Search
56593,15,F,Brasil,89120-000,Organic
71463,41,M,Brasil,89120-000,Search
41937,57,F,Brasil,89120-000,Search
80488,31,M,Brasil,89130-000,Search
84949,15,M,Brasil,89130-000,Search
51696,17,F,Brasil,89130-000,Search
65862,12,F,Brasil,89130-000,Search
11209,55,M,Brasil,89130-000,Email
12824,42,F,Brasil,89130-000,Search
47195,45,F,Brasil,89130-000,Email
39153,60,M,Brasil,89130-000,Search
18924,29,F,Brasil,89130-000,Facebook
63779,62,F,Brasil,89130-000,Email
93955,56,M,Brasil,89130-000,Search
47443,33,F,Brasil,89130-000,Search
27916,22,F,Brasil,89130-000,Search
47956,45,M,Brasil,89107-000,Organic
93958,57,M,Brasil,89107-000,Facebook
36102,16,F,Brasil,89107-000,Search
18533,62,M,Brasil,89107-000,Search
98453,25,M,Brasil,89107-000,Email
34691,60,M,Brasil,89270-000,Display
23724,12,F,Brasil,89270-000,Search
84607,60,M,Brasil,89270-000,Search
95108,52,F,Brasil,89270-000,Organic
31454,38,M,Brasil,89270-000,Organic
15340,24,F,Brasil,89270-000,Search
48998,40,F,Brasil,89270-000,Facebook
50884,34,F,Brasil,89270-000,Organic
76214,38,M,Brasil,89270-000,Facebook
78831,37,M,Brasil,89270-000,Search
98435,65,M,Brasil,89270-000,Search
95739,67,F,Brasil,89270-000,Organic
4368,53,F,Brasil,89270-000,Search
30587,34,F,Brasil,89270-000,Organic
29473,56,F,Brasil,89270-000,Search
10025,39,M,Brasil,89270-000,Organic
57216,24,M,Brasil,89270-000,Search
21203,16,F,Brasil,88240-000,Search
50196,70,F,Brasil,88240-000,Search
15891,21,F,Brasil,88240-000,Search
58888,16,F,Brasil,88240-000,Organic
71061,33,M,Brasil,88240-000,Search
4941,48,F,Brasil,88240-000,Display
29782,31,M,Brasil,88240-000,Organic
97411,12,F,Brasil,88240-000,Search
6728,49,M,Brasil,88240-000,Facebook
22501,50,M,Brasil,88240-000,Search
45454,37,M,Brasil,88790-000,Search
29021,53,F,Brasil,88790-000,Search
55950,47,M,Brasil,88790-000,Search
17562,67,F,Brasil,88790-000,Search
79894,47,F,Brasil,88790-000,Search
2067,52,F,Brasil,88790-000,Search
57664,57,F,Brasil,88790-000,Search
43780,28,F,Brasil,88790-000,Search
39570,39,F,Brasil,88790-000,Search
90579,37,M,Brasil,88790-000,Search
5731,69,M,Brasil,88790-000,Facebook
38693,61,M,Brasil,88790-000,Organic
25937,17,M,Brasil,88790-000,Search
93146,46,F,Brasil,88790-000,Search
43806,61,F,Brasil,88790-000,Search
12086,30,M,Brasil,88790-000,Organic
8211,21,F,Brasil,88790-000,Search
92667,47,M,Brasil,89245-000,Search
23156,32,F,Brasil,89245-000,Search
57815,48,F,Brasil,89245-000,Search
55423,17,F,Brasil,89245-000,Facebook
36604,50,M,Brasil,89245-000,Organic
3500,59,M,Brasil,89245-000,Search
7457,40,M,Brasil,88375-000,Search
44741,55,M,Brasil,88375-000,Search
83951,35,M,Brasil,88375-000,Organic
5710,34,M,Brasil,88375-000,Facebook
6443,69,M,Brasil,88375-000,Search
31713,62,F,Brasil,88375-000,Search
42043,13,M,Brasil,88375-000,Search
24513,56,F,Brasil,88375-000,Organic
46980,34,M,Brasil,88375-000,Email
91547,66,F,Brasil,88375-000,Search
77308,35,F,Brasil,88375-000,Search
60938,46,F,Brasil,88375-000,Search
21411,37,M,Brasil,88375-000,Search
39587,35,F,Brasil,88375-000,Search
2233,66,F,Brasil,88375-000,Search
73012,28,F,Brasil,88375-000,Search
16308,69,M,Brasil,88375-000,Facebook
63650,15,M,Brasil,88375-000,Search
77745,67,M,Brasil,88375-000,Display
34584,61,M,Brasil,88340-000,Search
22017,43,M,Brasil,88340-000,Organic
43196,47,M,Brasil,88340-000,Search
68404,48,F,Brasil,88340-000,Search
9850,25,M,Brasil,88340-000,Facebook
69582,50,F,Brasil,88340-000,Search
74902,20,F,Brasil,88340-000,Search
14025,28,F,Brasil,88340-000,Search
36032,57,M,Brasil,88340-000,Organic
96001,69,F,Brasil,88340-000,Search
93254,26,M,Brasil,88340-000,Search
72608,45,F,Brasil,88340-000,Facebook
91155,30,F,Brasil,88340-000,Display
87374,61,M,Brasil,88340-000,Organic
7444,53,M,Brasil,88340-000,Display
17521,15,F,Brasil,88340-000,Search
1012,32,M,Brasil,88340-000,Search
74552,57,F,Brasil,88160-000,Organic
48343,46,F,Brasil,88160-000,Search
59212,31,M,Brasil,88160-000,Display
35402,56,F,Brasil,88160-000,Display
91857,26,M,Brasil,88160-000,Search
96524,51,M,Brasil,88160-000,Search
46810,65,M,Brasil,88160-000,Search
32858,53,F,Brasil,88160-000,Search
19251,67,M,Brasil,88160-000,Search
79827,33,F,Brasil,88160-000,Facebook
63193,21,M,Brasil,88160-000,Search
42222,14,F,Brasil,88160-000,Search
75796,12,M,Brasil,88160-000,Search
8813,56,F,Brasil,88160-000,Search
1192,62,M,Brasil,88160-000,Organic
25747,47,F,Brasil,88160-000,Facebook
90312,31,M,Brasil,88160-000,Email
24904,34,F,Brasil,88780-000,Search
49557,17,F,Brasil,88780-000,Search
80466,21,M,Brasil,88780-000,Search
48059,63,M,Brasil,88780-000,Search
32692,44,F,Brasil,88780-000,Organic
37960,45,M,Brasil,88780-000,Search
96619,55,F,Brasil,88780-000,Facebook
47774,26,M,Brasil,88780-000,Search
85539,59,M,Brasil,88780-000,Search
3040,22,F,Brasil,88780-000,Search
61692,27,M,Brasil,88200-000,Search
76844,16,M,Brasil,88200-000,Search
46983,42,F,Brasil,88200-000,Search
77079,34,F,Brasil,88200-000,Search
71345,62,M,Brasil,88200-000,Organic
1538,67,F,Brasil,89240-000,Search
36837,32,F,Brasil,89240-000,Search
79795,23,F,Brasil,89240-000,Search
46410,47,M,Brasil,89240-000,Search
25517,66,M,Brasil,89240-000,Search
24,50,F,Brasil,89240-000,Search
29039,31,F,Brasil,89240-000,Search
48312,62,M,Brasil,89240-000,Email
87237,26,M,Brasil,89240-000,Search
25024,28,F,Brasil,89240-000,Search
91271,53,F,Brasil,89240-000,Search
53477,70,F,Brasil,89240-000,Organic
5241,53,M,Brasil,89240-000,Search
20051,46,M,Brasil,89240-000,Organic
19114,17,F,Brasil,89240-000,Email
40768,36,F,Brasil,89240-000,Email
61074,66,M,Brasil,89240-000,Search
42596,66,M,Brasil,88333,Search
94265,23,M,Brasil,88333,Facebook
80530,46,F,Brasil,88333,Search
44457,67,M,Brasil,88333,Search
51569,33,F,Brasil,88333,Search
25895,53,M,Brasil,88333,Search
39205,37,F,Brasil,88333,Display
72687,43,M,Brasil,88333,Search
76784,45,M,Brasil,88220-000,Search
57555,30,F,Brasil,88220-000,Search
73272,17,M,Brasil,88220-000,Search
16726,62,F,Brasil,88220-000,Facebook
27341,25,F,Brasil,88220-000,Facebook
84900,69,F,Brasil,88220-000,Email
13067,49,M,Brasil,88220-000,Search
27035,30,F,Brasil,88220-000,Search
86062,66,M,Brasil,88220-000,Search
58018,43,F,Brasil,88220-000,Search
62881,20,M,Brasil,88220-000,Email
16470,60,M,Brasil,88220-000,Search
41230,47,F,Brasil,88220-000,Organic
63692,67,F,Brasil,88220-000,Email
32390,13,M,Brasil,88220-000,Search
